HP:0000006	ENSG00000068615	OMIM:610250
HP:0000006	ENSG00000068615	OMIM:614751
HP:0000006	ENSG00000068796	OMIM:615411
HP:0000006	ENSG00000069011	OMIM:119800
HP:0000006	ENSG00000069011	OMIM:186550
HP:0000006	ENSG00000069431	OMIM:239850
HP:0000006	ENSG00000069431	OMIM:608569
HP:0000006	ENSG00000069431	OMIM:614050
HP:0000006	ENSG00000070019	OMIM:614616
HP:0000006	ENSG00000070182	OMIM:182870
HP:0000006	ENSG00000070193	OMIM:149730
HP:0000006	ENSG00000070193	OMIM:180920
HP:0000006	ENSG00000070669	OMIM:108370
HP:0000006	ENSG00000070814	OMIM:154500
HP:0000006	ENSG00000072110	OMIM:615193
HP:0000006	ENSG00000072840	OMIM:193530
HP:0000006	ENSG00000073008	OMIM:173850
HP:0000006	ENSG00000073282	OMIM:103285
HP:0000006	ENSG00000073282	OMIM:106260
HP:0000006	ENSG00000073282	OMIM:129400
HP:0000006	ENSG00000073282	OMIM:603543
HP:0000006	ENSG00000073282	OMIM:604292
HP:0000006	ENSG00000073282	OMIM:605289
HP:0000006	ENSG00000073578	OMIM:614165
HP:0000006	ENSG00000073921	OMIM:601626
HP:0000006	ENSG00000074047	OMIM:610829
HP:0000006	ENSG00000074181	OMIM:125310
HP:0000006	ENSG00000074181	OMIM:130720
HP:0000006	ENSG00000074181	OMIM:615293
HP:0000006	ENSG00000074317	OMIM:127750
HP:0000006	ENSG00000074319	OMIM:114480
HP:0000006	ENSG00000074410	OMIM:143860
HP:0000006	ENSG00000075043	OMIM:121200
HP:0000006	ENSG00000075043	OMIM:613720
HP:0000006	ENSG00000075624	OMIM:243310
HP:0000006	ENSG00000075624	OMIM:607371
HP:0000006	ENSG00000075785	OMIM:600882
HP:0000006	ENSG00000075891	OMIM:120330
HP:0000006	ENSG00000076242	OMIM:158320
HP:0000006	ENSG00000076242	OMIM:609310
HP:0000006	ENSG00000077092	OMIM:615524
HP:0000006	ENSG00000077150	OMIM:615577
HP:0000006	ENSG00000077498	OMIM:103470
HP:0000006	ENSG00000077522	OMIM:612158
HP:0000006	ENSG00000077782	OMIM:101600
HP:0000006	ENSG00000077782	OMIM:123150
HP:0000006	ENSG00000077782	OMIM:147950
HP:0000006	ENSG00000077782	OMIM:166250
HP:0000006	ENSG00000077782	OMIM:190440
HP:0000006	ENSG00000077782	OMIM:615465
HP:0000006	ENSG00000077942	OMIM:608180
HP:0000006	ENSG00000077943	OMIM:191830
HP:0000006	ENSG00000078401	OMIM:612798
HP:0000006	ENSG00000078403	OMIM:601626
HP:0000006	ENSG00000079616	OMIM:603546
HP:0000006	ENSG00000079805	OMIM:160150
HP:0000006	ENSG00000079805	OMIM:606482
HP:0000006	ENSG00000079841	OMIM:603649
HP:0000006	ENSG00000080603	OMIM:136140
HP:0000006	ENSG00000080815	OMIM:104311
HP:0000006	ENSG00000080815	OMIM:172700
HP:0000006	ENSG00000080815	OMIM:600274
HP:0000006	ENSG00000080815	OMIM:607822
HP:0000006	ENSG00000080815	OMIM:613694
HP:0000006	ENSG00000080819	OMIM:121300
HP:0000006	ENSG00000081051	OMIM:104150
HP:0000006	ENSG00000081148	OMIM:616152
HP:0000006	ENSG00000081248	OMIM:170400
HP:0000006	ENSG00000081923	OMIM:147480
HP:0000006	ENSG00000083307	OMIM:608641
HP:0000006	ENSG00000083799	OMIM:132700
HP:0000006	ENSG00000083799	OMIM:601606
HP:0000006	ENSG00000083799	OMIM:605041
HP:0000006	ENSG00000083937	OMIM:600795
HP:0000006	ENSG00000083937	OMIM:614696
HP:0000006	ENSG00000084674	OMIM:144010
HP:0000006	ENSG00000087086	OMIM:600886
HP:0000006	ENSG00000087086	OMIM:606159
HP:0000006	ENSG00000087086	OMIM:615604
HP:0000006	ENSG00000087237	OMIM:143470
HP:0000006	ENSG00000087258	OMIM:615473
HP:0000006	ENSG00000087266	OMIM:118400
HP:0000006	ENSG00000087460	OMIM:102200
HP:0000006	ENSG00000087460	OMIM:103580
HP:0000006	ENSG00000087460	OMIM:166350
HP:0000006	ENSG00000087460	OMIM:219080
HP:0000006	ENSG00000087460	OMIM:603233
HP:0000006	ENSG00000087460	OMIM:612462
HP:0000006	ENSG00000087460	OMIM:612463
HP:0000006	ENSG00000087470	OMIM:614388
HP:0000006	ENSG00000087494	OMIM:613382
HP:0000006	ENSG00000088256	OMIM:615361
HP:0000006	ENSG00000088367	OMIM:614257
HP:0000006	ENSG00000088926	OMIM:612416
HP:0000006	ENSG00000089225	OMIM:142900
